announce_date,number_of_suspected_case_repoted_to_cdc,number_of_excluded_cases,number_of_abroad_positive_cases,number_of_local_positive_cases,number_of_positive_cases_from_panshi_ship,number_of_unknown_positive_cases,dead,recovery,hospital_quarantine_reported,note,reference
2021-11-01,3981004.0,3962640.0,1774.0,14589.0,36.0,15.0,847.0,,,"指揮中心統計，截至目前國內累計3,981,004例新型冠狀病毒肺炎相關通報(含3,962,640例排除)，其中16,417例確診，分別為1,774例境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/VQncJ0nGlxqUdzKnXUye4A?typeid=9
2021-10-31,3969644.0,3951901.0,1769.0,14589.0,36.0,15.0,847.0,,,"指揮中心統計，截至目前國內累計3,969,644例新型冠狀病毒肺炎相關通報(含3,951,901例排除)，其中16,412例確診，分別為1,769境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/bQQAA5V39YtDMz5iWL9gvQ?typeid=9
2021-10-30,3953747.0,3935604.0,1763.0,14589.0,36.0,15.0,847.0,,,"指揮中心統計，截至目前國內累計3,953,747例新型冠狀病毒肺炎相關通報(含3,935,604例排除)，其中16,406例確診，分別為1,763境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/uS13Cy-iiVm-RVYF03oUnA?typeid=9
2021-10-29,3935711.0,3918276.0,1756.0,14589.0,36.0,15.0,847.0,,,"指揮中心統計，截至目前國內累計3,935,711例新型冠狀病毒肺炎相關通報(含3,918,276例排除)，其中16,399例確診，分別為1,756例境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/MXJ2NhpE0Hb260Wic-bHPw?typeid=9
2021-10-28,3918787.0,3901422.0,1751.0,14589.0,36.0,15.0,847.0,,,"指揮中心統計，截至目前國內累計3,918,787例新型冠狀病毒肺炎相關通報(含3,901,422例排除)，其中16,394例確診，分別為1,751例境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/Nx1lf5IyzTWWF8lHomVUtg?typeid=9
2021-10-27,3899810.0,3882803.0,1745.0,14589.0,36.0,15.0,847.0,,,"指揮中心統計，截至目前國內累計3,899,810例新型冠狀病毒肺炎相關通報(含3,882,803例排除)，其中16,388例確診，分別為1,745例境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/pWVGTXgqsx6PrbfSGy-R0Q?typeid=9
2021-10-26,3879987.0,3862477.0,1737.0,14589.0,36.0,15.0,847.0,,,"指揮中心統計，截至目前國內累計3,879,987例新型冠狀病毒肺炎相關通報(含3,862,477例排除)，其中16,380例確診，分別為1,737例境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/t2FkkffBc835nc7zC2PTOQ?typeid=9
2021-10-25,3862914.0,3845556.0,1733.0,14589.0,36.0,15.0,847.0,,,"指揮中心統計，截至目前國內累計3,862,914例新型冠狀病毒肺炎相關通報(含3,845,556例排除)，其中16,376例確診，分別為1,733例境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/Lx3sB2ewKakvoBnsqS7O9Q?typeid=9
2021-10-24,3852641.0,3835095.0,1727.0,14587.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,852,641例新型冠狀病毒肺炎相關通報(含3,835,095例排除)，其中16,368例確診，分別為1,727例境外移入，14,587例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/vkImtBDtU2_jbTgacFOz9A?typeid=9
2021-10-23,3836775.0,3819174.0,1723.0,14587.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,836,775例新型冠狀病毒肺炎相關通報(含3,819,174例排除)，其中16,364例確診，分別為1,723例境外移入，14,587例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/ode27ub1sJxbv3CCZUPLqg?typeid=9
2021-10-22,3818297.0,3801502.0,1716.0,14587.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,818,297例新型冠狀病毒肺炎相關通報(含3,801,502例排除)，其中16,357例確診，分別為1,716例境外移入，14,587例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/LHlIcxX1X-y4INjh89Njmw?typeid=9
2021-10-21,3801349.0,3783802.0,1710.0,14585.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,801,349例新型冠狀病毒肺炎相關通報(含3,783,802例排除)，其中16,349例確診，分別為1,710例境外移入，14,585例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/1K900A2vlHBKK0N5YucKQQ?typeid=9
2021-10-20,3781738.0,3764827.0,1708.0,14585.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,781,738例新型冠狀病毒肺炎相關通報(含3,764,827例排除)，其中16,347例確診，分別為1,708例境外移入，14,585例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。 2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/5QRtVxVkbaRyRjgiPJu20A?typeid=9
2021-10-19,3760750.0,3743687.0,1704.0,14585.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,760,750例新型冠狀病毒肺炎相關通報(含3,743,687例排除)，其中16,343例確診，分別為1,704例境外移入，14,585例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/JsYTbSiR4leDCc4Z4UEpOw?typeid=9
2021-10-17,3725628.0,3707076.0,1699.0,14584.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,725,628例新型冠狀病毒肺炎相關通報(含3,707,076例排除)，其中16,337例確診，分別為1,699例境外移入，14,584例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/3PM-PVB3sl_RxAu0LGFpCw?typeid=9
2021-10-16,3707857.0,3689950.0,1698.0,14584.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,707,857例新型冠狀病毒肺炎相關通報(含3,689,950例排除)，其中16,336例確診，分別為1,698例境外移入，14,584例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/XHzF4S_XWWjWrlap0qLnRw?typeid=9
2021-10-15,3687649.0,3670437.0,1688.0,14583.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,687,649例新型冠狀病毒肺炎相關通報(含3,670,437例排除)，其中16,325例確診，分別為1,688例境外移入，14,583例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/jFpSheg90kyw2i961XKpJQ?typeid=9
2021-10-14,3667605.0,3650319.0,1684.0,14583.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,667,605例新型冠狀病毒肺炎相關通報(含3,650,319例排除)，其中16,321例確診，分別為1,684例境外移入，14,583例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/hzIe9aqP0jBBvEg6AiieDQ?typeid=9
2021-10-13,3644206.0,3627283.0,1676.0,14583.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,644,206例新型冠狀病毒肺炎相關通報(含3,627,283例排除)，其中16,313例確診，分別為1,676例境外移入，14,583例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/XvnKktC2otJqXTkGW6wehA?typeid=9
2021-10-12,3619373.0,3601737.0,1672.0,14583.0,36.0,15.0,846.0,,,"指揮中心統計，截至目前國內累計3,619,373例新型冠狀病毒肺炎相關通報(含3,601,737例排除)，其中16,309例確診，分別為1,672例境外移入，14,583例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計846例COVID-19死亡病例，其中834例本土，個案居住縣市分布為新北市412例、臺北市319例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。",https://www.cdc.gov.tw/Bulletin/Detail/iveUqZ5Mcx3dUTV9WlaFJQ?typeid=9
